,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit-Builder Loan,Personal Loan,Debt Consolidation Loan,Student Loan,Payday Loan,Mortgage Loan,Auto Loan,Home Equity Loan,High_spent_Medium_value_payments,High_spent_Small_value_payments,Low_spent_Large_value_payments,Low_spent_Medium_value_payments,Low_spent_Small_value_payments,Credit_Score
88387,14696.765,4,4,6,3.0,2,6.0,3.96,3.0,2.0,531.86,39.71243804477507,236.0,0,21.488801713545666,15.50687840033727,330.3773615527837,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,2
88388,14696.765,4,4,6,3.0,2,6.0,3.96,3.0,1.0,531.86,32.49621577648761,191.0,0,21.488801713545666,60.22935568728418,305.6548842658368,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,2
88389,14696.765,4,4,6,3.0,3,7.0,3.96,3.0,2.0,531.86,36.15206993244986,238.0,0,21.488801713545666,131.8007545311548,254.08348542196617,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,2
88390,14696.765,4,4,6,3.0,2,7.0,3.96,3.0,2.0,531.86,37.02608514507464,239.0,0,21.488801713545666,109.69616915833788,286.1880707947832,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
88391,14696.765,4,4,6,3.0,2,19.0,3.96,3.0,2.0,531.86,33.42524425293334,240.0,0,21.488801713545666,33.92390486128173,351.9603350918393,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1
88392,7854.735,8,8,20,7.0,47,24.0,9.31,11.0,0.0,1516.73,30.956431228440103,173.0,1,28.636501448489728,10000.0,289.47319514371003,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
88393,7854.735,8,8,20,7.0,47,22.0,9.31,11.0,0.0,1516.73,36.39966571025258,174.0,1,28.636501448489728,35.2565715662364,285.9630519852738,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
88394,7854.735,8,8,20,7.0,47,22.0,9.31,11.0,0.0,1516.73,37.63306885750453,175.0,1,28.636501448489728,68.99288093172737,262.2267426197829,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
88395,7854.735,8,8,20,7.0,47,20.0,10.31,15.0,0.0,1516.73,24.7024511684929,176.0,1,28.636501448489728,31.004297795722326,300.21532575578794,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
88396,7854.735,8,8,20,7.0,47,22.0,9.31,15.0,1.0,1516.73,28.512494871077944,177.0,1,28.636501448489728,10000.0,291.65079817588213,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
88397,7854.735,8,8,20,7.0,47,21.0,9.31,15.0,0.0,1516.73,34.44820708005343,178.0,1,28.636501448489728,10000.0,275.07310793303606,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
88398,7854.735,8,8,20,7.0,47,22.0,9.31,15.0,1.0,1516.73,27.969767465508,179.0,1,28.636501448489728,24.864041993258397,306.35558155825186,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
88399,7854.735,8,8,20,7.0,47,22.0,13.31,15.0,0.0,1516.73,38.31864913759917,180.0,1,28.636501448489728,65.52475804325194,255.69486550825837,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
88400,12349.37,4,195,17,1.0,9,15.0,7.89,0.0,1.0,896.92,33.36259022869996,277.0,1,49653.0,62.10991943297552,318.67915464248074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
88401,12349.37,4,7,17,1.0,9,19.0,7.89,0.0,1.0,896.92,36.8052892411361,278.0,1,8.02234259121041,85.40637785773806,295.3826962177182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
88402,12349.37,4,7,17,1.0,9,17.0,7.89,0.0,1.0,896.92,25.155358660630306,279.0,1,8.02234259121041,162.048106762917,248.74096731253925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88403,12349.37,4,7,17,1.0,9,19.0,7.89,0.0,1.0,896.92,26.55011753368733,280.0,1,8.02234259121041,55.496759411776544,355.29231466367963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88404,12349.37,4,7,17,1.0,9,17.0,7.89,0.0,1.0,896.92,28.19855153938641,281.0,1,8.02234259121041,39.74921398856202,331.03986008689424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
88405,12349.37,4,7,17,1.0,7,17.0,7.89,0.0,1.0,896.92,26.730649306303487,191.0,1,8.02234259121041,158.74141805145715,252.0476560239991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88406,12349.37,4,7,17,1.0,9,16.0,4.89,0.0,1.0,896.92,32.74941960702288,191.0,1,8.02234259121041,86.02279964441787,294.76627443103837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,2
88407,12349.37,4,7,17,1.0,9,15.0,0.8899999999999997,0.0,1.0,896.92,37.87658981370145,284.0,1,8.02234259121041,50.47446374472873,320.3146103307276,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2
88408,12044.89,3,6,15,0.0,10,17.0,19.92,8.0,1.0,747.26,36.29148976123147,229.0,1,0.0,66.04249650525877,329.5315868280746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88409,12044.89,3,6,15,0.0,11,18.0,19.92,8.0,1.0,747.26,31.732005694405306,230.0,1,0.0,91.28122359191737,304.29285974141595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88410,12044.89,3,6,15,0.0,11,19.0,19.92,8.0,1.0,747.26,27.221794952767464,231.0,1,0.0,137.01611327711356,258.5579700562198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88411,12044.89,3,6,15,0.0,11,17.0,19.92,8.0,1.0,747.26,31.27429034863659,232.0,0,0.0,87.91015993591343,307.66392339741986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88412,12044.89,3,6,15,0.0,11,17.0,19.92,8.0,1.0,747.26,35.31604974402123,233.0,1,0.0,10000.0,266.15162721149864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88413,12044.89,3,684,15,0.0,11,17.0,19.92,8.0,1.0,747.26,40.02862838449914,234.0,1,0.0,107.34683103867351,288.2272522946598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88414,12044.89,3,6,15,0.0,11,20.0,19.92,8.0,1.0,747.26,27.95367621589039,235.0,1,0.0,58.03136226530947,307.54272106802387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
88415,12044.89,3,6,15,0.0,11,19.0,19.92,8.0,1.0,747.26,28.180777554390897,236.0,1,0.0,31.98946751051494,353.58461582281836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88416,16364.65,9,10,32,4.0,20,19.0,1.47,11.0,0.0,2234.81,37.42444680751133,93.0,1,39.55481363603104,118.10471972878693,285.8125499685153,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
88417,16364.65,9,1464,32,4.0,20,19.0,1.47,11.0,0.0,2234.81,29.53962005453788,94.0,1,39.55481363603104,10000.0,305.67985252847296,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
88418,16364.65,9,10,32,-100.0,20,19.0,1.47,11.0,0.0,2234.81,37.0600718203784,95.0,1,39.55481363603104,176.5448193123518,237.3724503849505,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1
88419,16364.65,9,10,32,4.0,20,19.0,5.47,14.0,0.0,2234.81,27.059311378290552,96.0,1,39.55481363603104,66.22153526349611,307.6957344338062,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1
88420,16364.65,9,10,32,4.0,18,19.0,3.47,14.0,0.0,2234.81,32.85932952724756,97.0,1,39.55481363603104,66.90157474126633,327.015694956036,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1
88421,16364.65,9,10,32,4.0,20,21.0,1.47,4.0,1.0,2234.81,28.672869795863942,98.0,1,39.55481363603104,60.86200224594204,323.05526745136024,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1
88422,16364.65,9,341,32,4.0,20,19.0,1.47,14.0,0.0,2234.81,32.408467908396595,99.0,0,39.55481363603104,195.07810511060725,218.83916458669503,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1
88423,16364.65,9,10,32,4.0,20,16.0,-0.53,14.0,0.0,2234.81,37.3532402291873,100.0,1,39.55481363603104,66.54535389954903,307.3719157977533,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1
88424,104088.51,1,7,7,3.0,15,14.0,10.54,1.0,2.0,515.63,38.39944062738319,280.0,0,196.504483478664,702.8624983869006,275.33726813443536,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,2
88425,104088.51,1,7,7,3.0,15,12.0,10.54,1.0,1.0,515.63,33.09650772947713,281.0,0,196.504483478664,146.27934351092227,781.9204230104139,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,2
88426,104088.51,1,7,7,3.0,15,12.0,10.54,6.0,2.0,515.63,25.10944347865898,282.0,0,196.504483478664,593.7813749222274,364.41839159910853,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,2
88427,104088.51,1,7,7,3.0,15,11.0,10.54,6.0,2.0,515.63,42.679616496660174,283.0,0,196.504483478664,146.26502226873492,781.934744252601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,2
88428,104088.51,1,7,7,3.0,15,11.0,10.54,6.0,2.0,515.63,32.765715445752555,284.0,0,196.504483478664,73.12535245658755,855.0744140647486,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,2
88429,104088.51,1,7,7,3.0,15,11.0,10.54,6.0,2.0,515.63,28.71556840933752,285.0,0,196.504483478664,179.51868398098102,748.6810825403551,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,2
88430,104088.51,1,7,7,3.0,15,11.0,10.54,6.0,2.0,515.63,24.02775368385625,191.0,0,196.504483478664,1077.285918264066,-3.333333333333333e+26,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,2
88431,104088.51,1,7,7,3.0,15,11.0,10.54,6.0,2.0,515.63,29.61488648014609,287.0,0,196.504483478664,507.22302323119607,450.97674329013984,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,2
88432,37424.09,4,5,5,2.0,4,6.0,6.55,1.0,2.0,509.45,24.35889986432117,337.0,0,62.10742941594819,75.17410997794875,420.9858772727697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,2
88433,37424.09,4,5,5,2.0,1,6.0,3.55,1.0,2.0,509.45,41.2144131785626,338.0,0,62.10742941594819,93.45955462471436,412.7004326260041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1
88434,37424.09,4,5,5,217.0,-3,6.0,3.55,1.0,1.0,509.45,26.58332788505877,339.0,0,62.10742941594819,137.41606513951828,378.74392211120016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,2
88435,37424.09,4,5,5,2.0,1,3.0,9.55,1.0,2.0,509.45,30.6388913397495,340.0,0,62.10742941594819,50.17505797932526,455.9849292713932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,2
88436,37424.09,4,5,5,2.0,1,5.0,3.55,1.0,2.0,509.45,37.3361827361956,341.0,0,62.10742941594819,10000.0,458.46870612680397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,2
88437,37424.09,4,5,5,2.0,1,6.0,3.55,1.0,1.0,509.45,36.61307715812352,342.0,0,62.10742941594819,20.812844695988602,475.3471425547298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,2
88438,37424.09,4,5,5,2.0,1,5.0,3.55,1.0,2.0,509.45,26.64226682294052,343.0,0,62.10742941594819,75.45507469441156,420.70491255630685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1
88439,37424.09,4,5,5,2.0,1,3827.0,3.55,1.0,1.0,509.45,36.07648490438002,344.0,0,62.10742941594819,10000.0,468.6484851112813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,2
88440,20737.17,5,4,9,-100.0,7,7.0,7.37,0.0,2.0,1399.23,30.535357969822137,317.0,0,0.0,241.60673900315768,235.2030109968423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2
88441,20737.17,5,4,9,0.0,5,6.0,7.37,0.0,2.0,1399.23,27.289362617359657,191.0,0,0.0,163.31745319721168,313.4922968027883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2
88442,20737.17,5,4,9,0.0,5,6.0,7.37,0.0,2.0,1399.23,22.464563829114017,319.0,0,0.0,32.70874615146069,394.10100384853934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
88443,20737.17,5,4,9,0.0,5,19.0,7.37,0.0,1.0,1399.23,31.94414303271984,320.0,0,0.0,246.40628826926758,230.40346173073246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2
88444,20737.17,5,4,9,0.0,5,6.0,7.37,0.0,2.0,1399.23,28.7511427679246,321.0,0,0.0,120.11637840704942,326.69337159295065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,2
88445,20737.17,5,4,9,0.0,8,6.0,7.37,0.0,2.0,1399.23,38.18135239339835,322.0,0,0.0,57.518989327145405,399.2907606728546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,2
88446,20737.17,5,4,9,0.0,5,19.0,6.37,0.0,2.0,1399.23,33.40702047947613,323.0,0,0.0,99.5086235736013,347.3011264263987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88447,20737.17,5,4,9,0.0,6,6.0,7.37,0.0,2.0,1399.23,40.3699213796885,324.0,0,0.0,110.46649735100692,336.3432526489931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,2
88448,13931994.0,8,4,18,1.0,21,15.0,9.42,4.0,1.0,197.92,26.99741003574277,233.0,1,24.834804466296465,112.49674857281755,422.30128029421934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
88449,32967.94,8,4,18,1.0,21,18.0,15.42,4.0,1.0,197.92,38.70822015658708,234.0,1,24.834804466296465,61.947489636298116,462.85053923073866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
88450,32967.94,8,4,18,1.0,22,13.0,9.42,4.0,1.0,197.92,26.269086379785094,235.0,1,24.834804466296465,104.0811732914512,460.7168555755857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88451,32967.94,8,4,18,1.0,21,15.0,9.42,4.0,1.0,197.92,35.18859182336991,236.0,1,24.834804466296465,10000.0,327.0120120721784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88452,32967.94,8,4,18,1.0,21,13.0,9.42,4.0,1.0,197.92,34.73857516471747,237.0,1,24.834804466296465,102.31269883700227,422.48533003003456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
88453,32967.94,8,4,18,1.0,21,14.0,8.22,4.0,1.0,197.92,41.29328044457026,238.0,1,24.834804466296465,42.4342611163807,472.3637677506562,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
88454,32967.94,8,4,18,1.0,21,16.0,4.42,4.0,1.0,197.92,31.590033427311912,239.0,1,24.834804466296465,76.14947405602406,448.6485548110128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
88455,32967.94,8,4,18,1.0,21,19.0,8.22,4.0,1.0,197.92,26.48211478607565,240.0,1,24.834804466296465,10000.0,351.438716627328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88456,16203.89,6,10,33,7.0,48,18.0,7.97,11.0,0.0,2156.1,31.93192878155328,77.0,1,48.670487954918976,185.09159052581012,200.2703381859376,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0
88457,16203.89,6,10,33,7.0,45,16.0,7.97,11.0,0.0,2156.1,37.635759970139866,78.0,1,48.670487954918976,120.8296480367405,254.53228067500717,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0
88458,16203.89,6,10,33,7.0,45,19.0,6.97,11.0,0.0,2156.1,27.20478297516241,79.0,1,48.670487954918976,41.48848696700078,323.87344174474686,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,1,0,0,1
88459,16203.89,6,10,33,7.0,45,16.0,7.97,11.0,1.0,2156.1,33.5458545678224,80.0,1,48.670487954918976,10000.0,295.51784011764926,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0
88460,16203.89,6,10,33,7.0,48,16.0,2.97,11.0,0.0,2156.1,30.839294373731853,81.0,1,48.670487954918976,66.46989259190195,288.89203611984567,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0,0
88461,16203.89,6,10,33,7.0,50,16.0,7.97,11.0,1.0,2156.1,34.74851614281434,82.0,1,48.670487954918976,118.69667981960873,266.6652488921389,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0
88462,16203.89,6,10,33,7.0,45,16.0,13.97,11.0,0.0,2156.1,40.20208272498843,83.0,0,48.670487954918976,68.88822139845213,316.4737073132956,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0
88463,16203.89,6,10,33,7.0,45,16.0,7.97,11.0,0.0,2156.1,37.715053813836604,84.0,1,48.670487954918976,181.2944900812826,204.06743863046512,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0
88464,49329.78,6,5,20,1.0,12,14.0,6.4,3.0,1.0,1022.77,36.59624621047886,369.0,1,25.742071947871217,506.6701694766648,178.66925857546403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88465,49329.78,6,5,20,1.0,12,14.0,7.4,3.0,1.0,1022.77,31.522452976529344,370.0,0,25.742071947871217,162.24066445019326,483.0987636019355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
88466,49329.78,6,5,20,529.0,12,14.0,7.4,3.0,1.0,1022.77,30.98537250441285,371.0,1,25.742071947871217,91.19520040201122,544.1442276501175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
88467,49329.78,6,5,20,1.0,12,14.0,8.22,3.0,1.0,1022.77,30.333761580828146,191.0,0,25.742071947871217,210.410062665172,454.92936538695676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1
88468,49329.78,6,5,20,1.0,12,19.0,7.4,3.0,1.0,1022.77,37.39708205167222,373.0,1,25.742071947871217,419.742958127966,265.5964699241628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88469,49329.78,6,5,20,1.0,12,12.0,7.4,3.0,1.0,1022.77,34.47933860489644,374.0,1,25.742071947871217,441.98873614728495,243.3506919048438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88470,49329.78,6,5,20,1.0,8,14.0,9.4,3.0,1.0,1022.77,36.72450679113432,375.0,1,25.742071947871217,164.44022434961244,480.89920370251633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
88471,49329.78,6,5,20,1.0,13,14.0,7.4,3.0,1.0,1022.77,24.91878242762747,376.0,0,25.742071947871217,10000.0,599.2253929133526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
88472,58048.82,3,3,1,2.0,13,5.0,7.15,3.0,2.0,1020.94,31.87417435549341,308.0,0,93.47780407474669,220.2549492381474,454.30741335377263,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2
88473,58048.82,3,3,1,2.0,12,5.0,7.15,4.0,2.0,1020.94,34.23592558871377,309.0,0,93.47780407474669,45.156838488357494,579.4055241035625,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
88474,58048.82,3,3,1,2.0,13,5.0,7.15,3.0,2.0,1020.94,40.37088190118244,310.0,0,93.47780407474669,115.05059171326715,519.5117708786528,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2
88475,58048.82,3,3,1,2.0,13,5.0,7.15,3.0,1.0,1020.94,21.70239561918977,311.0,0,93.47780407474669,632.7907381137018,41.77162447821832,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2
88476,58048.82,3,3,1,2.0,14,19.0,9.15,3.0,2.0,1020.94,27.456724422319823,312.0,0,93.47780407474669,83.39961090761662,561.1627516843033,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,2
88477,58048.82,3,3,1,2.0,13,5.0,0.15000000000000036,3.0,2.0,1020.94,31.34800927743957,191.0,0,93.47780407474669,194.43029616625918,440.1320664256608,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
88478,58048.82,3,3,1,2.0,11,3.0,7.15,3.0,1.0,1020.94,35.036932589771965,314.0,0,93.47780407474669,10000.0,485.116874501616,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2
88479,58048.82,3,3,1,2.0,13,3.0,7.15,3.0,2.0,1020.94,42.2497264429426,315.0,0,93.47780407474669,74.50234006772664,560.0600225241933,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
88480,161066.88,1,3,1,4.0,20,11.0,1.12,0.0,2.0,40.77,28.754848974049278,365.0,0,71198.0,481.91527569616653,604.3648875712006,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0
88481,161066.88,1,3,1113,-100.0,16,11.0,7.12,0.0,2.0,40.77,34.871558139978625,366.0,0,523.143836732633,366.6679044931056,699.6122587742614,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0
88482,161066.88,1,3,1,4.0,25,14.0,1.12,0.0,2.0,40.77,40.34687010610845,367.0,0,523.143836732633,128.26194416343128,928.0182191039357,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1
88483,161066.88,1,3,1,4.0,15,11.0,-1.88,0.0,2.0,40.77,33.31003322073803,368.0,0,523.143836732633,617.2929397417565,458.9872235256105,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,1
88484,161066.88,1,3,1,4.0,15,11.0,1.12,0.0,2.0,40.77,27.685187972767466,369.0,0,523.143836732633,10000.0,786.1910207371773,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1
88485,161066.88,1,3,1,4.0,20,14.0,1.12,3.0,2.0,40.77,39.32261762027333,370.0,0,523.143836732633,843.0605597967697,243.2196034705973,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,1
88486,161066.88,1,3,1,4.0,20,10.0,1.12,3.0,2.0,40.77,33.952825304777214,371.0,0,523.143836732633,1065.3272696345234,40.9528936328436,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1
88487,161066.88,1,3,1,4.0,20,10.0,1.12,3.0,2.0,40.77,35.202851523917005,372.0,0,523.143836732633,156.69595963120148,899.5842036361655,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1
88488,72458.44,9,10,24,7.0,50,20.0,-1.1399999999999997,12.0,0.0,2085.35,28.037578496471795,117.0,1,224.49719665179148,378.0532486151314,260.06988806641056,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0
88489,72458.44,9,10,24,7.0,53,20.0,0.8600000000000003,12.0,0.0,2085.35,29.455166801835947,118.0,0,224.49719665179148,166.06993518119992,472.053201500342,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0
88490,72458.44,9,10,24,7.0,56,22.0,4.86,12.0,1.0,2085.35,31.9005509901272,119.0,1,224.49719665179148,337.4042422846205,310.71889439692137,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
88491,72458.44,9,10,24,7.0,53,23.0,4.86,12.0,1.0,2085.35,29.33040443805484,120.0,1,224.49719665179148,296.5940528869644,341.5290837945775,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0
88492,72458.44,9,10,24,7.0,53,20.0,4.86,14.0,0.0,2085.35,31.439281288721613,121.0,1,224.49719665179148,426.4181869016664,221.70494977987548,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,1
88493,72458.44,9,10,24,7.0,50,20.0,4.86,14.0,0.0,2085.35,23.92125053001803,122.0,1,224.49719665179148,166.22812777295562,441.89500890858636,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0
88494,72458.44,9,10,24,7.0,53,18.0,4.86,14.0,0.0,2085.35,39.71599447636449,123.0,1,224.49719665179148,109.493601645212,488.62953503632986,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0
88495,72458.44,9,10,24,7.0,53,20.0,4.86,14.0,0.0,2085.35,27.211501108555183,124.0,1,224.49719665179148,215.7182923977131,402.4048442838288,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
88496,139294.4,3,3,9,0.0,10,0.0,7.45,3.0,2.0,499.06,44.58794328067171,251.0,0,0.0,286.4658864804923,1101.6207801861742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2
88497,139294.4,3,3,9,0.0,10,3.0,7.45,3.0,2.0,499.06,28.09604704624228,252.0,0,0.0,1170.1058181880908,247.98084847857604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2
88498,139294.4,3,3,9,0.0,10,3.0,7.45,3.0,2.0,499.06,38.51555954795846,253.0,0,0.0,979.6568019206842,438.42986474598257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2
